Codigo;NomeBarragem;NomeEmpreendedor;CpfCnpjFormatado;LatitudeFormatada;LongitudeFormatada;CoordenadaSIRGAFormatado;Municipio;UF;Minerio;Altura;VolumeAtualFormatado;MetodoConstrutivoFormatado;CategoriaRisco;DanoPotencial;GestaoOperacional;InseridaPNSBFormatada;SituacaoNivelEmergencial;SituacaoDeclaracaoCondicaoEstabilidade;SituacaoDeclaracaoCondicaoEstabilidadeRPSB;SituacaoDeclaracaoConformidadeOperacionalidade;SituacaoOperacionalFormatado;StatusEmbargo
8954;Dique de Contenção de Sedimentos 02;ANGLO AMERICAN MINERIO DE FERRO BRASIL S/A;02.359.572/0004-30;-18°53'23.000";-43°24'19.000";Sul do Equador;CONCEIÇÃO DO MATO DENTRO;MG;-;12,51;255.806,47;0 - Etapa única;Baixo;Alto;AA;Sim;Sem emergência;1º Campanha 2026 - Atestado;Atestado;Campanha 2025 - Atestado;Ativa;Não Embargada
9433;Dique de Contenção de Sedimentos 03;ANGLO AMERICAN MINERIO DE FERRO BRASIL S/A;02.359.572/0004-30;-18°55'14.984";-43°24'23.663";Sul do Equador;CONCEIÇÃO DO MATO DENTRO;MG;-;15,50;380.522,88;0 - Etapa única;Baixo;Alto;A;Sim;Sem emergência;1º Campanha 2026 - Atestado;Atestado;Campanha 2025 - Atestado;Ativa;Não Embargada
9434;Dique de Contenção de Sedimentos 04;ANGLO AMERICAN MINERIO DE FERRO BRASIL S/A;02.359.572/0004-30;-18°55'54.000";-43°24'06.000";Sul do Equador;CONCEIÇÃO DO MATO DENTRO;MG;-;14,60;71.128,79;0 - Etapa única;Baixo;Médio;A;Sim;Sem emergência;1º Campanha 2026 - Atestado;Atestado;Extraordinária ou Exigência de Fiscalização - Atestado;Ativa;Não Embargada
9818;Dique de Contenção de Sedimentos 05;ANGLO AMERICAN MINERIO DE FERRO BRASIL S/A;02.359.572/0004-30;-18°55'68.000";-43°24'04.290";Sul do Equador;CONCEIÇÃO DO MATO DENTRO;MG;-;13,45;215.633,98;0 - Etapa única;Baixo;Médio;B;Sim;Sem emergência;1º Campanha 2026 - Atestado; - ;Extraordinária ou Exigência de Fiscalização - Atestado;Ativa;Não Embargada
10189;Dique de Contenção de Sedimentos Crista;ANGLOGOLD ASHANTI CORREGO DO SITIO MINERACAO S.A.;18.565.382/0001-66;-20°00'23.820";-43°30'24.360";Sul do Equador;SANTA BÁRBARA;MG;-;9,90;33.400,00;0 - Etapa única;Baixo;Baixo;N/A;Não;Sem emergência;-; - ;-;Ativa;Não Embargada
8467;Dique de Contenção Pilha de Estéril MMR;CSN CIMENTOS BRASIL S.A. Filial: CSN CIMENTOS BRASIL S.A.;60.869.336/0084-44;-21°11'27.800";-43°59'28.500";Sul do Equador;PRADOS;MG;-;0,00;0,00;0 - Etapa única;Médio;Baixo;N/A;Não;Sem emergência;-; - ;-;Ativa;Não Embargada
10310;Dique de Finos;CASCAR BRASIL MINERACAO LTDA;08.859.671/0001-14;-06°12'07.495";-36°17'59.078";Sul do Equador;CURRAIS NOVOS;RN;-;14,00;236.580,10;0 - Etapa única;Baixo;Médio;A;Sim;Sem emergência;1º Campanha 2026 - Atestado; - ;-;Ativa;Não Embargada
8538;Dique de Finos;MINERACAO APOENA S.A.;10.302.599/0001-71;-14°50'57.620";-59°39'29.210";Sul do Equador;VILA BELA DA SANTÍSSIMA TRINDADE;MT;Minério de Ouro Primário;19,00;405.267,10;2 - Alteamento a jusante;Baixo;Alto;A;Sim;Sem emergência;1º Campanha 2026 - Atestado;Atestado;Campanha 2025 - Atestado;Ativa;Não Embargada
10276;Dique de finos 01 - Depósito Área VIII;MOSAIC FERTILIZANTES P&K LTDA.;33.931.486/0014-55;-18°09'02.030";-47°46'21.842";Sul do Equador;OUVIDOR;GO;-;13,00;0,01;0 - Etapa única;Baixo;Baixo;N/A;Não;Sem emergência;-; - ;-;Ativa;Não Embargada
9370;Dique de finos 01 - Depósito Tamanduá;MOSAIC FERTILIZANTES P&K LTDA.;33.931.486/0014-55;-18°09'03.027";-47°46'55.116";Sul do Equador;OUVIDOR;GO;-;7,00;10.500,00;0 - Etapa única;Baixo;Baixo;N/A;Não;Sem emergência;-; - ;-;Ativa;Não Embargada
9371;Dique de finos 02 - Depósito Tamanduá;MOSAIC FERTILIZANTES P&K LTDA.;33.931.486/0014-55;-18°09'06.993";-47°46'58.814";Sul do Equador;OUVIDOR;GO;-;14,80;0,01;0 - Etapa única;Baixo;Baixo;N/A;Não;Sem emergência;-; - ;-;Ativa;Não Embargada
9372;Dique de finos 03 - Depósito Tamanduá;MOSAIC FERTILIZANTES P&K LTDA.;33.931.486/0014-55;-18°08'19.663";-47°46'55.691";Sul do Equador;OUVIDOR;GO;-;6,00;600,00;0 - Etapa única;Baixo;Baixo;N/A;Não;Sem emergência;-; - ;-;Ativa;Não Embargada
9358;Dique de Finos I;AVB MINERACAO LTDA.;07.605.563/0001-52;-06°14'52.779";-49°44'47.639";Sul do Equador;CURIONÓPOLIS;PA;-;5,00;0,01;0 - Etapa única;Baixo;Baixo;N/A;Não;Sem emergência;-; - ;-;Ativa;Não Embargada
8618;DIQUE DE FINOS I;SALOBO METAIS S/A;33.931.478/0001-94;-05°49'02.136";-50°34'01.808";Sul do Equador;MARABÁ;PA;-;12,75;1.129.812,68;0 - Etapa única;Baixo;Alto;A;Sim;Sem emergência;1º Campanha 2026 - Atestado;Atestado;Campanha 2025 - Atestado;Ativa;Não Embargada
9359;Dique de Finos II;AVB MINERACAO LTDA.;07.605.563/0001-52;-06°14'41.875";-49°44'40.790";Sul do Equador;CURIONÓPOLIS;PA;-;5,00;17.073,00;0 - Etapa única;Baixo;Baixo;N/A;Não;Sem emergência;-; - ;-;Ativa;Não Embargada
8628;DIQUE DE FINOS II;SALOBO METAIS S/A;33.931.478/0001-94;-05°49'57.400";-50°32'28.000";Sul do Equador;MARABÁ;PA;-;16,42;3.408.418,69;0 - Etapa única;Baixo;Alto;A;Sim;Sem emergência;1º Campanha 2026 - Atestado;Atestado;Campanha 2025 - Atestado;Ativa;Não Embargada
8689;DIQUE DE FINOS III;SALOBO METAIS S/A;33.931.478/0001-94;-05°46'45.984";-50°32'17.016";Sul do Equador;MARABÁ;PA;-;16,50;6.910,69;0 - Etapa única;Baixo;Médio;A;Sim;Sem emergência;1º Campanha 2026 - Atestado;Atestado;-;Ativa;Não Embargada
9799;Dique de Pedra;VALE S.A.;33.592.510/0001-54;-20°24'07.940";-43°51'06.710";Sul do Equador;OURO PRETO;MG;Minério de Ferro;14,45;498.670,00;0 - Etapa única;Baixo;Médio;B;Sim;Sem emergência;1º Campanha 2026 - Atestado;Atestado;-;Inativa;Desembargada
8181;Dique de Resíduos Insóluveis ;STRATOS LTDA;31.009.644/0001-74;-10°39'26.400";-37°01'52.800";Sul do Equador;ROSÁRIO DO CATETE;SE;Silvanita;5,50;22.080,82;0 - Etapa única;Baixo;Médio;A;Sim;Sem emergência;1º Campanha 2026 - Atestado;Atestado;Extraordinária ou Exigência de Fiscalização - Atestado;Ativa;Não Embargada
9135;Dique de Sedimentos da PDE Cava Sul;FERRO + MINERACAO S.A.;21.256.870/0001-04;-20°26'11.430";-43°52'18.450";Sul do Equador;CONGONHAS;MG;-;9,90;10.000,00;0 - Etapa única;Baixo;Baixo;N/A;Não;Sem emergência;-; - ;-;Ativa;Não Embargada
8616;DIQUE DO BICHENTO IIIA;CSN MINERACAO S.A.;08.902.291/0001-15;-20°29'06.000";-43°56'00.000";Sul do Equador;CONGONHAS;MG;-;18,20;109.291,91;0 - Etapa única;Baixo;Médio;A;Sim;Sem emergência;1º Campanha 2026 - Atestado;Atestado;Extraordinária ou Exigência de Fiscalização - Atestado;Ativa;Não Embargada
10013;Dique do Dry Stacking;MINERACAO USIMINAS S.A.;12.056.613/0001-20;-20°09'29.480";-44°25'35.220";Sul do Equador;ITATIAIUÇU;MG;-;3,88;42.243,00;0 - Etapa única;Baixo;Baixo;N/A;Não;Sem emergência;-; - ;-;Ativa;Não Embargada
8580;DIQUE DO ESMERIL IV;CSN MINERACAO S.A.;08.902.291/0001-15;-20°29'07.000";-43°57'18.000";Sul do Equador;CONGONHAS;MG;-;41,44;103.978,00;0 - Etapa única;Baixo;Alto;A;Sim;Sem emergência;1º Campanha 2026 - Atestado;Atestado;Campanha 2025 - Atestado;Ativa;Não Embargada
9765;Dique do Grotão;BURITIRAMA MINERACAO S.A. FALIDO;27.121.672/0001-01;-05°30'32.687";-50°14'00.427";Sul do Equador;MARABÁ;PA;Minério de Manganês;8,93;68.500,00;2 - Alteamento a jusante;Alto;Baixo;A;Sim;Nível de Emergência 2;1º Campanha 2026 - Não Atestado;Não Atestado;-;Em descaracterização (projeto/obras/monitoramento);Embargada
9361;Dique do Puma 01;MINERACAO ONCA PUMA S.A.;48.256.824/0001-53;-06°29'06.900";-51°04'39.100";Sul do Equador;PARAUAPEBAS;PA;-;13,60;295.000,00;0 - Etapa única;Baixo;Baixo;N/A;Não;Sem emergência;-; - ;-;Ativa;Não Embargada
10193;Dique do Puma 04;MINERACAO ONCA PUMA S.A.;48.256.824/0001-53;-06°28'44.522";-51°03'41.313";Sul do Equador;PARAUAPEBAS;PA;-;14,00;156.471,00;0 - Etapa única;Baixo;Baixo;N/A;Não;Sem emergência;-; - ;-;Ativa;Não Embargada
10237;Dique do Puma 08;MINERACAO ONCA PUMA S.A.;48.256.824/0001-53;-06°26'43.403";-51°04'35.378";Sul do Equador;PARAUAPEBAS;PA;-;8,96;23.150,00;0 - Etapa única;Baixo;Baixo;N/A;Não;Sem emergência;-; - ;-;Ativa;Não Embargada
10525;Dique do Puma 10;MINERACAO ONCA PUMA S.A.;48.256.824/0001-53;-06°26'26.400";-51°03'27.040";Sul do Equador;PARAUAPEBAS;PA;-;14,25;175.091,50;0 - Etapa única;Baixo;Baixo;N/A;Não;Sem emergência;-; - ;-;Ativa;Não Embargada
9477;Dique dos Borges;MOSAIC FERTILIZANTES P&K LTDA.;33.931.486/0014-55;-19°39'11.977";-46°57'22.312";Sul do Equador;ARAXÁ;MG;-;10,00;0,00;0 - Etapa única;Baixo;Baixo;N/A;Não;Sem emergência;-; - ;-;Ativa;Não Embargada
9360;Dique dos Búfalos;MOSAIC FERTILIZANTES P&K LTDA.;33.931.486/0014-55;-19°40'24.340";-46°58'19.196";Sul do Equador;ARAXÁ;MG;-;9,50;22.000,00;2 - Alteamento a jusante;Baixo;Baixo;N/A;Não;Sem emergência;-; - ;-;Ativa;Não Embargada
8523;Dique Flotação;MINERACAO USIMINAS S.A.;12.056.613/0001-20;-20°08'45.300";-44°24'19.700";Sul do Equador;ITATIAIUÇU;MG;Minério de Ferro;6,00;57.000,00;0 - Etapa única;Baixo;Baixo;N/A;Não;Sem emergência;-; - ;-;Ativa;Não Embargada
10533;Dique II ;CSN MINERACAO S.A.;08.902.291/0001-15;-20°30'48.200";-43°54'20.090";Sul do Equador;CONGONHAS;MG;-;9,70;13.380,00;0 - Etapa única;Baixo;Baixo;N/A;Não;Sem emergência;-; - ;-;Ativa;Não Embargada
8526;Dique Intermediário;MINERACAO USIMINAS S.A.;12.056.613/0001-20;-20°09'35.400";-44°26'59.800";Sul do Equador;ITATIAIUÇU;MG;-;12,00;12.000,00;0 - Etapa única;Baixo;Baixo;N/A;Não;Sem emergência;-; - ;-;Ativa;Não Embargada
8527;Dique Leste I;MINERACAO USIMINAS S.A.;12.056.613/0001-20;-20°07'17.000";-44°22'16.400";Sul do Equador;MATEUS LEME;MG;-;9,20;15.100,00;0 - Etapa única;Médio;Baixo;N/A;Não;Sem emergência;-; - ;-;Ativa;Não Embargada
8528;Dique Leste II;MINERACAO USIMINAS S.A.;12.056.613/0001-20;-20°07'12.800";-44°22'18.400";Sul do Equador;MATEUS LEME;MG;-;10,60;7.100,00;0 - Etapa única;Médio;Baixo;N/A;Não;Sem emergência;-; - ;-;Ativa;Não Embargada
8529;Dique Leste III;MINERACAO USIMINAS S.A.;12.056.613/0001-20;-20°06'57.900";-44°22'16.500";Sul do Equador;MATEUS LEME;MG;-;3,80;1.350,00;0 - Etapa única;Médio;Baixo;N/A;Não;Sem emergência;-; - ;-;Ativa;Não Embargada
8913;Dique Lisa;VALLOUREC TUBOS DO BRASIL LTDA.;17.170.150/0001-46;-20°08'59.100";-43°57'52.500";Sul do Equador;NOVA LIMA;MG;-;12,00;39.475,11;0 - Etapa única;Baixo;Alto;A;Sim;Sem emergência;1º Campanha 2026 - Atestado;Atestado;Campanha 2025 - Atestado;Ativa;Não Embargada
8530;Dique Mazano;MINERACAO USIMINAS S.A.;12.056.613/0001-20;-20°08'25.400";-44°25'20.900";Sul do Equador;ITATIAIUÇU;MG;-;10,00;10.120,00;0 - Etapa única;Baixo;Baixo;N/A;Não;Sem emergência;-; - ;-;Ativa;Não Embargada
9045;Dique Norte da PDE 1;GERDAU ACOMINAS S/A;17.227.422/0001-05;-20°18'06.730";-43°55'22.890";Sul do Equador;ITABIRITO;MG;-;25,00;22.400,00;0 - Etapa única;Baixo;Médio;A;Sim;Sem emergência;1º Campanha 2026 - Atestado;Atestado;Extraordinária ou Exigência de Fiscalização - Atestado;Ativa;Não Embargada
8535;Dique Oeste;MINERACAO USIMINAS S.A.;12.056.613/0001-20;-20°10'15.500";-44°27'16.500";Sul do Equador;ITATIAIUÇU;MG;-;16,70;79.293,57;0 - Etapa única;Baixo;Alto;A;Sim;Sem emergência;1º Campanha 2026 - Atestado;Atestado;Campanha 2025 - Atestado;Ativa;Não Embargada
10174;Dique PDE 1;ITAMINAS COMERCIO DE MINERIOS SA;18.752.824/0001-83;-20°05'24.190";-44°06'42.560";Sul do Equador;SARZEDO;MG;-;9,00;0,00;0 - Etapa única;Médio;Baixo;N/A;Não;Sem emergência;-; - ;-;Ativa;Não Embargada
8179;Dique Petrobrás;STRATOS LTDA;31.009.644/0001-74;-10°39'12.400";-37°01'50.100";Sul do Equador;ROSÁRIO DO CATETE;SE;Sais;6,00;6.362,07;0 - Etapa única;Baixo;Baixo;N/A;Não;Sem emergência;-; - ;-;Ativa;Não Embargada
10335;Dique Pilha Brumado;AVG EMPREENDIMENTOS MINERARIOS S.A.;16.565.897/0001-30;-19°49'00.555";-43°41'34.410";Sul do Equador;SABARÁ;MG;-;9,00;3.259,00;0 - Etapa única;Baixo;Baixo;N/A;Não;Sem emergência;-; - ;-;Ativa;Não Embargada
9386;Dique Portaria;VALE S.A.;33.592.510/0001-54;-20°10'40.642";-43°29'51.299";Sul do Equador;MARIANA;MG;-;14,40;41.296,43;0 - Etapa única;Baixo;Baixo;N/A;Não;Sem emergência;-; - ;-;Ativa;Não Embargada
8288;Dique Provisorio 01;MINERACAO ONCA PUMA S.A.;48.256.824/0001-53;-06°33'42.700";-51°10'16.100";Sul do Equador;SÃO FÉLIX DO XINGU;PA;-;6,20;28.500,00;0 - Etapa única;Baixo;Baixo;N/A;Não;Sem emergência;-; - ;-;Ativa;Não Embargada
8289;Dique Provisorio 02;MINERACAO ONCA PUMA S.A.;48.256.824/0001-53;-06°33'37.400";-51°10'00.200";Sul do Equador;SÃO FÉLIX DO XINGU;PA;-;4,80;21.300,00;0 - Etapa única;Baixo;Baixo;N/A;Não;Sem emergência;-; - ;-;Ativa;Não Embargada
9261;Dique Quéias - Captação de Água;MINERACAO COMISA LTDA;03.405.415/0001-33;-20°07'36.100";-44°18'58.100";Sul do Equador;BRUMADINHO;MG;-;5,00;1.200,00;0 - Etapa única;Médio;Baixo;N/A;Não;Sem emergência;-; - ;-;Ativa;Não Embargada
9279;Dique S3;SAMARCO MINERACAO S.A. EM RECUPERACAO JUDICIAL;16.628.281/0001-61;-20°14'09.149";-43°25'22.771";Sul do Equador;MARIANA;MG;-;12,00;2.950.000,00;2 - Alteamento a jusante;Baixo;Alto;AA;Sim;Sem emergência;1º Campanha 2026 - Atestado;Atestado;Campanha 2025 - Atestado;Ativa;Desembargada
9278;Dique S4;SAMARCO MINERACAO S.A. EM RECUPERACAO JUDICIAL;16.628.281/0001-61;-20°14'28.600";-43°24'39.193";Sul do Equador;MARIANA;MG;-;12,50;1.006.318,00;0 - Etapa única;Baixo;Alto;AA;Sim;Sem emergência;1º Campanha 2026 - Atestado;Atestado;Campanha 2025 - Atestado;Ativa;Desembargada
10357;Dique Santa Cruz;MINERACAO SANTA CRUZ LTDA;05.384.308/0001-00;-20°25'55.230";-43°40'27.770";Sul do Equador;OURO PRETO;MG;-;13,00;130.000,00;0 - Etapa única;Alto;Baixo;A;Sim;Nível de Emergência 1;1º Campanha 2026 - Não Enviado; - ;-;Inativa;Embargada
8734;Dique Santa Rita;ATLANTIC NICKEL MINERACAO LTDA;74.127.010/0001-29;-14°11'47.547";-39°41'29.939";Sul do Equador;ITAGIBÁ;BA;-;5,00;246.848,00;0 - Etapa única;Médio;Baixo;N/A;Não;Sem emergência;-; - ;-;Ativa;Não Embargada
9578;Dorival ;ALTA FLORESTA GOLD MINERACAO LTDA;17.580.707/0001-17;-10°48'08.950";-55°11'10.160";Sul do Equador;NOVA SANTA HELENA;MT;;0;0,00;Indefinido;Baixo;Baixo;N/A;Não;Sem emergência;-; - ;-;Em Construção;Não Embargada
8207;Doutor;VALE S.A.;33.592.510/0001-54;-20°17'25.615";-43°29'25.900";Sul do Equador;OURO PRETO;MG;Minério de Ferro;79,98;29.377.356,91;10 - Alteamento a montante;Baixo;Alto;A;Sim;Sem emergência;1º Campanha 2026 - Atestado;Atestado;Campanha 2025 - Atestado;Em descaracterização (projeto/obras/monitoramento);Embargada
9242;Dutra;DUTRA EXTRACAO DE AREIA LTDA;48.098.701/0001-31;-23°25'00.660";-46°12'45.860";Sul do Equador;MOGI DAS CRUZES;SP;-;4,00;130.000,00;2 - Alteamento a jusante;Baixo;Baixo;N/A;Não;Sem emergência;-; - ;-;Ativa;Não Embargada
8956;EB-2;ANGLO AMERICAN MINERIO DE FERRO BRASIL S/A;02.359.572/0004-30;-20°20'41.300";-42°33'42.800";Sul do Equador;SANTO ANTÔNIO DO GRAMA;MG;-;53,50;79.552,03;0 - Etapa única;Baixo;Alto;A;Sim;Sem emergência;1º Campanha 2026 - Atestado;Atestado;Campanha 2025 - Atestado;Ativa;Não Embargada
9533;ED Monjolo;VALE S.A.;33.592.510/0001-54;-19°56'53.400";-43°13'19.340";Sul do Equador;SANTA BÁRBARA;MG;Minério de Ferro;145,00;19.000.000,00;10 - Alteamento a montante;Baixo;Alto;A;Sim;Sem emergência;1º Campanha 2026 - Atestado;Atestado;Campanha 2025 - Atestado;Em descaracterização (projeto/obras/monitoramento);Desembargada
9532;ED Vale das Cobras;VALE S.A.;33.592.510/0001-54;-19°55'36.850";-43°12'45.840";Sul do Equador;RIO PIRACICABA;MG;Minério de Ferro;122,40;22.981.598,80;10 - Alteamento a montante;Baixo;Alto;A;Sim;Sem emergência;1º Campanha 2026 - Atestado;Atestado;Campanha 2025 - Atestado;Em descaracterização (projeto/obras/monitoramento);Não Embargada
8370;Elefante;VALE S.A.;33.592.510/0001-54;-19°55'56.851";-43°12'33.168";Sul do Equador;RIO PIRACICABA;MG;-;18,60;420.949,34;0 - Etapa única;Baixo;Médio;A;Sim;Sem emergência;1º Campanha 2026 - Atestado;Atestado;-;Em descaracterização (projeto/obras/monitoramento);Não Embargada
9553;Elvo 1;COOPERATIVA DE MINERACAO DOS GARIMPEIROS DE PONTES E LACERDA - COMPEL;25.252.467/0001-50;-15°08'08.080";-59°22'43.500";Sul do Equador;PONTES E LACERDA;MT;Minério de Ouro Primário;15,00;214.531,79;0 - Etapa única;Médio;Baixo;A;Sim;Sem emergência;1º Campanha 2026 - Atestado;Atestado;-;Ativa;Embargada
9648;Elvo Captação;COOPERATIVA DE MINERACAO DOS GARIMPEIROS DE PONTES E LACERDA - COMPEL;25.252.467/0001-50;-15°07'56.600";-59°22'39.100";Sul do Equador;PONTES E LACERDA;MT;-;2,00;13.500,00;0 - Etapa única;Médio;Baixo;N/A;Não;Sem emergência;-; - ;-;Ativa;Não Embargada
8347;engebrita;Pedreira Engebrita Ltda;61.728.804/0001-04;-23°52'54.000";-46°18'51.600";Sul do Equador;SANTOS;SP;-;3,50;30.000,00;0 - Etapa única;Médio;Baixo;N/A;Não;Sem emergência;-; - ;-;Ativa;Não Embargada
8184;Estéril Sul;VALE S.A.;33.592.510/0001-54;-06°05'58.000";-50°09'45.000";Sul do Equador;PARAUAPEBAS;PA;-;21,43;2.288.561,00;0 - Etapa única;Baixo;Médio;A;Sim;Sem emergência;1º Campanha 2026 - Atestado;Atestado;Extraordinária ou Exigência de Fiscalização - Atestado;Ativa;Não Embargada
9705;FAZENDA 4M;MARCELO BOZETTI;***;-15°57'18.100";-56°16'32.240";Sul do Equador;NOSSA SENHORA DO LIVRAMENTO;MT;Minério de Ouro Primário;18,00;681.382,04;5 - Alteamento por linha de centro;Médio;Médio;A;Sim;Sem emergência;1º Campanha 2026 - Atestado;Atestado;-;Ativa;Não Embargada
9680;Fazenda Nova;Ronny Morais Costa ;***;-16°16'24.820";-56°46'34.100";Sul do Equador;POCONÉ;MT;Minério de Ouro Primário;14,00;470.418,35;0 - Etapa única;Médio;Baixo;N/A;Não;Sem emergência;-; - ;-;Ativa;Não Embargada
8817;Fazenda Santa Fé;TECH ROCK MINERACAO LTDA;62.579.818/0001-68;-23°30'32.300";-47°23'27.200";Sul do Equador;SOROCABA;SP;Argila;3,00;2.700,00;0 - Etapa única;Médio;Baixo;N/A;Não;Sem emergência;-; - ;-;Ativa;Não Embargada
8386;Fazendinha;VALE S.A.;33.592.510/0001-54;-19°58'18.219";-43°36'29.024";Sul do Equador;BARÃO DE COCAIS;MG;-;7,30;3.830,74;5 - Alteamento por linha de centro;Médio;Baixo;N/A;Não;Sem emergência;-; - ;-;Inativa;Não Embargada
9214;Fiori;Empresa de Mineração Fiori do Taboão Ltda.;00.265.541/0001-41;-23°24'16.000";-46°11'54.500";Sul do Equador;MOGI DAS CRUZES;SP;-;8,00;325.000,00;2 - Alteamento a jusante;Baixo;Baixo;N/A;Não;Sem emergência;-; - ;-;Ativa;Não Embargada
8283;Forquilha I;VALE S.A.;33.592.510/0001-54;-20°24'21.800";-43°51'20.600";Sul do Equador;OURO PRETO;MG;Minério de Ferro;94,44;12.763.176,54;10 - Alteamento a montante;Alto;Alto;B;Sim;Nível de Emergência 2;1º Campanha 2026 - Não Atestado;Não Atestado;Campanha 2025 - Atestado;Em descaracterização (projeto/obras/monitoramento);Embargada
8286;Forquilha II;VALE S.A.;33.592.510/0001-54;-20°24'29.800";-43°51'06.500";Sul do Equador;OURO PRETO;MG;Minério de Ferro;94,30;22.778.397,90;10 - Alteamento a montante;Alto;Alto;B;Sim;Nível de Emergência 2;1º Campanha 2026 - Não Atestado;Não Atestado;Campanha 2025 - Atestado;Em descaracterização (projeto/obras/monitoramento);Embargada
8290;Forquilha III;VALE S.A.;33.592.510/0001-54;-20°24'39.300";-43°50'11.800";Sul do Equador;OURO PRETO;MG;Minério de Ferro;77,00;19.476.113,00;10 - Alteamento a montante;Alto;Alto;B;Sim;Nível de Emergência 2;1º Campanha 2026 - Não Atestado;Não Atestado;Campanha 2025 - Atestado;Em descaracterização (projeto/obras/monitoramento);Embargada
8296;Forquilha IV;VALE S.A.;33.592.510/0001-54;-20°23'41.200";-43°51'05.600";Sul do Equador;OURO PRETO;MG;Minério de Ferro;105,00;4.112.295,06;5 - Alteamento por linha de centro;Baixo;Alto;A;Sim;Nível de Alerta;1º Campanha 2026 - Atestado;Atestado;Campanha 2025 - Atestado;Inativa;Desembargada
8299;Forquilha V;VALE S.A.;33.592.510/0001-54;-20°23'41.928";-43°50'23.063";Sul do Equador;OURO PRETO;MG;Minério de Ferro;99,20;2.350.000,00;0 - Etapa única;Baixo;Alto;A;Sim;Sem emergência;1º Campanha 2026 - Atestado;Atestado;Campanha 2025 - Atestado;Inativa;Não Embargada
9561;Fortuna;MARCOS JOSE MARTINS FERNANDES;***;-15°10'53.160";-59°20'42.550";Sul do Equador;PONTES E LACERDA;MT;Minério de Ouro Secundário;6,00;185.586,50;5 - Alteamento por linha de centro;Alto;Alto;D;Sim;Nível de Emergência 1;1º Campanha 2026 - Não Enviado;Não Enviado;Campanha 2025 - Não Enviado;Ativa;Embargada
9664;FRANCÊS;ALAIN STEPHANE RIVIERE MINERACAO;15.264.439/0001-07;-16°15'19.170";-56°36'25.500";Sul do Equador;POCONÉ;MT;Areia;23,00;904.965,00;2 - Alteamento a jusante;Médio;Médio;B;Sim;Sem emergência;1º Campanha 2026 - Atestado;Atestado;-;Ativa;Desembargada
8464;FRED;FREDERICO AUGUSTO DE ARRUDA GIMENEZ MINERACAO;07.111.522/0001-00;-16°03'46.540";-56°33'42.940";Sul do Equador;POCONÉ;MT;Areia;19,00;150.000,00;2 - Alteamento a jusante;Baixo;Baixo;B;Sim;Sem emergência;1º Campanha 2026 - Atestado;Atestado;-;Ativa;Não Embargada
8363;Galego;VALE S.A.;33.592.510/0001-54;-19°51'25.900";-43°48'16.300";Sul do Equador;SABARÁ;MG;Minério de Ferro;41,00;1.933.359,99;2 - Alteamento a jusante;Baixo;Alto;A;Sim;Sem emergência;1º Campanha 2026 - Atestado;Atestado;Campanha 2025 - Atestado;Inativa;Não Embargada
8301;Gambá;VALE S.A.;33.592.510/0001-54;-20°25'52.800";-43°52'58.300";Sul do Equador;CONGONHAS;MG;-;11,68;5.000,00;5 - Alteamento por linha de centro;Médio;Baixo;N/A;Não;Sem emergência;-; - ;-;Ativa;Não Embargada
9401;GAÚCHO;ALAIN STEPHANE RIVIERE MINERACAO;15.264.439/0001-07;-16°14'52.070";-56°35'44.880";Sul do Equador;POCONÉ;MT;Areia;10,00;150.000,00;2 - Alteamento a jusante;Baixo;Baixo;N/A;Não;Sem emergência;-; - ;-;Em descaracterização (projeto/obras/monitoramento);Não Embargada
8185;Geladinho;VALE S.A.;33.592.510/0001-54;-05°59'41.256";-50°06'34.134";Sul do Equador;PARAUAPEBAS;PA;-;21,00;4.969.863,00;0 - Etapa única;Baixo;Alto;A;Sim;Sem emergência;1º Campanha 2026 - Atestado;Atestado;Campanha 2025 - Atestado;Ativa;Não Embargada
8186;Gelado;VALE S.A.;33.592.510/0001-54;-05°58'45.400";-50°08'29.100";Sul do Equador;PARAUAPEBAS;PA;Minério de Ferro;26,37;144.472.543,00;2 - Alteamento a jusante;Baixo;Alto;A;Sim;Sem emergência;1º Campanha 2026 - Atestado;Atestado;Campanha 2025 - Atestado;Ativa;Não Embargada
8902;GERAIS;MINERACOES GERAIS LTDA;02.196.839/0001-72;-19°34'56.800";-44°24'41.100";Sul do Equador;INHAÚMA;MG;Areia;4,00;32.430,00;0 - Etapa única;Médio;Baixo;N/A;Não;Sem emergência;-; - ;-;Ativa;Não Embargada
9468;Gerais II;MINERACOES GERAIS LTDA;02.196.839/0001-72;-19°34'57.350";-44°24'35.750";Sul do Equador;INHAÚMA;MG;Areia Quartzosa;4,00;9.064,00;0 - Etapa única;Baixo;Baixo;N/A;Não;Sem emergência;-; - ;-;Ativa;Desembargada
8603;GONÇA;GONCALO PEDROSO DE BARROS;***;-16°13'57.370";-56°36'25.111";Sul do Equador;POCONÉ;MT;Areia;28,00;266.000,00;2 - Alteamento a jusante;Baixo;Médio;A;Sim;Sem emergência;1º Campanha 2026 - Atestado;Atestado;-;Ativa;Não Embargada
9499;Grameiro;CAIO CESAR GIMENES RODRIGUES SILVA;***;-16°03'58.900";-56°33'50.270";Sul do Equador;POCONÉ;MT;Minério de Ouro Secundário;13,00;273.789,25;2 - Alteamento a jusante;Médio;Médio;A;Sim;Sem emergência;1º Campanha 2026 - Atestado;Atestado;-;Ativa;Desembargada
